pIC50,AATS1i,AATS2i,AATS3i,AATS4i,AATS5d,AATS6i,AATS7s,AATS8s,AATSC0v,AETA_alpha,AETA_beta_ns_d,AMID_C,ATSC1d,ATSC1dv,ATSC7d,ATSC8dv,AXp-0d,Ali_Log_S,CIC1,CIC2,ESOL_Solubility_(mg/ml),EState_VSA4,EState_VSA5,ETA_dAlpha_B,ETA_dEpsilon_D,ETA_epsilon_5,GATS1d,GATS1dv,GATS1i,GATS1v,GATS2c,GATS2d,GATS2i,GATS2v,GATS3c,GATS3dv,GATS3i,GATS3s,GATS4dv,GATS4i,GATS4s,GATS5d,GATS5i,GATS5p,GATS6dv,GATS6p,GATS6s,GATS7dv,GATS7i,GATS7p,GATS8c,GATS8dv,GATS8i,GGI6,GGI7,IC1,JGI4,MATS6s,MATS8s,MAXaaCH,MLOGP,MOMI-Z,Mor03m,Mor13m,Mor26m,Mor30m,Mor31m,PEOE_VSA1,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,RNCG,RNCS,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SaaS,SdO,SddssS,SdssC,SlogP_VSA10,SlogP_VSA3,SlogP_VSA4,SpDiam_A,SsNH2,SssS,VSA_EState8,VSA_EState9,Xc-3dv,Xc-5dv,Xc-6dv,ZMIC2
7.30980392,144.3174032,148.2158062,155.5005704,160.1483726,3.685714286,150.6606291,2.659451998,2.451205173,48.70120046,0.4922619048,0.04166666667,1.668598938,4.756026297,25.58788518,-9.604821037,-1.629665702,0.681465016,-4.26,2.168617053,1.005926512,0.00759,28.66745114,0.0,0.007738095238,0.01980952381,0.7754285714,0.7089972527,0.5698652577,1.132512957,0.7501828975,0.8817985326,1.103610675,1.140049471,0.929009831,1.403654175,0.9912602227,1.228018363,1.003693386,1.127954012,1.046167488,1.164775022,1.254631083,0.8716138248,0.650734107,1.165705981,0.9815847903,0.9397280068,1.023766761,1.040063116,1.084202037,0.4955967438,0.9505280413,0.9511288463,0.3844897959,0.2725694444,3.040836313,0.0375,-0.08592558512,0.0002973963039,2.004462449,3.58,1372.303956,-3.326694307,-1.232877387,-0.44083332,0.4441419449,-0.1631997952,5.316788604,0.0,29.8000411,5.687386275,0.2216261846,29.63332311,0.0,10.30076712,4.992404733,0.0,0.0,0.0,0.0,0.6545581381,11.37477255,0.0,6.165775612,4.8884035,0.0,0.0,0.0,0.0,0.5982691087,0.05143799709,0.0,29.99218522
6.187086643,145.6756489,152.3692317,156.7243031,158.5660927,3.369369369,159.4311695,2.820304818,2.793756146,48.00479604,0.4731182796,0.01612903226,1.622721684,9.9336,59.6336,-10.1108,-1.5408,0.6841461785,-5.23,1.978490264,0.959483369,0.00449,40.03047287,0.0,0.02688172043,0.01606182796,0.7979166667,0.6667444211,0.4928543905,1.253901445,0.8579165357,1.263143658,1.146201083,1.126765514,0.8542836326,0.9479241672,1.104689293,1.036446104,0.7493841166,1.034176102,1.105811125,0.9985451631,1.127544619,1.119860331,0.9749229542,1.086820551,0.8720432635,0.6671579862,1.022812614,1.096381135,1.135496843,0.89754036,0.9796886227,0.9783350062,0.5723809524,0.5755385488,3.665365926,0.04273901809,-0.01323283817,0.001028379954,1.993581034,1.56,1801.206755,-3.062389242,-1.966806931,-0.6798670227,0.7196377646,-0.3665019633,14.79051451,5.261891555,6.066367068,29.55874348,0.1732788131,148.1751399,9.473725908,14.53505669,0.0,34.77396375,0.0,0.0,0.0,0.0,5.687386275,6.544756406,18.25485007,4.848604167,0.0,0.0,2.72396651,0.0,0.7585393788,0.06274916425,0.0,31.26935238
6.950781977,146.3467283,151.2254929,157.186806,159.0318735,3.0234375,156.633458,2.528490028,2.638383838,49.47834402,0.4739583333,0.015625,1.646727263,8.479338843,50.20297521,1.247933884,43.61818182,0.6797656753,-4.15,2.087874319,0.8823513639,0.0256,52.30116798,0.0,0.02604166667,0.0300245098,0.7803921569,0.7281739687,0.5436466395,1.131669773,0.8795727074,1.098436452,1.186132075,1.171715426,0.9889053603,1.016168077,1.043135494,1.015878179,1.053732652,1.043135494,1.08278471,1.393481191,0.9923349057,0.8995710157,0.8184946154,0.9738463563,1.048252812,0.8417966211,0.777126301,1.089856057,1.146973605,0.7786952573,0.8916458408,1.026381936,0.3786394558,0.3785076531,3.693485395,0.02737588652,-0.07109127655,0.144729708,2.034631883,1.37,1432.418675,-4.556060394,-1.438365411,-0.2568511041,0.2918328058,-0.2183428283,10.05365156,5.098681808,18.19910121,11.38785599,0.1606741544,142.3191854,9.531400138,20.16532066,5.917906046,33.77213846,0.0,12.45432442,0.0,0.0585009185,5.687386275,9.531400138,5.917906046,4.821864782,0.0,0.0,1.301084642,0.0,0.7104330604,0.1056068053,0.0,29.45497848
7.7,144.775219,147.1915212,155.8267923,158.771623,3.202380952,157.4010174,3.14172163,3.324057208,47.09045049,0.4820512821,0.07692307692,1.625955818,6.147928994,20.81425475,4.351742275,46.83666529,0.6959864369,-5.65,1.861104431,0.7315211542,0.00116,0.0,18.19910121,0.01794871795,0.03891941392,0.805952381,0.7240049367,0.5499137854,0.9203991109,0.7143467684,0.7765750213,1.139701551,1.116963593,0.9105186018,1.212874598,1.008740849,1.108215123,0.952594945,1.076988932,0.9821725007,1.027062828,0.9526380747,0.9704861299,0.987686915,0.9183002771,0.995896079,0.7314889713,1.024197882,0.9065594642,0.9632520521,0.7863925804,0.8072723091,0.8693869923,0.386122449,0.2864583333,3.424297788,0.03749287749,0.0360866479,0.06598173248,1.819003949,3.26,951.9338672,-4.02754587,-1.308588109,-0.4286383181,0.4802769356,-0.240679363,10.423316,0.0,17.66730696,22.2842392,0.2637362504,78.43899978,9.496942443,9.967957042,0.0,17.00689132,0.0,0.0,0.0,0.0,15.7651876,0.0,5.817220841,4.864588,0.0,0.0,0.0,0.0,0.727356777,0.08469947665,0.0,28.6523244
7.37675071,146.4327135,154.0555887,156.2294845,157.4069102,2.953846154,156.5939366,2.394249513,2.440262843,50.39199382,0.4777777778,0.0,1.6827229,8.848700605,46.83588466,2.772872909,-10.09398362,0.6725050447,-2.3,2.127701056,0.9533834908,0.143,67.322539,5.563451492,0.02222222222,0.0158781362,0.776344086,0.6649098063,0.6043859649,1.217379077,0.9129480585,1.61561772,1.212234452,1.078604923,0.8991088707,0.9490094055,1.017966174,0.9865035396,0.9231515999,0.8247991968,1.08985028,0.6607882871,0.98674189,0.9260445303,0.8635399839,0.9126674766,1.129918689,0.9081300893,0.9041516945,0.939231614,1.010022727,0.9123744911,1.062197176,1.079012138,0.4170068027,0.3785076531,3.600219399,0.02527131783,-0.01342839177,0.03860514118,2.190791814,1.54,1760.410372,-4.398098724,-1.534311961,-0.367143291,0.3026446117,-0.05553001206,4.736862954,0.0,30.33183534,37.06428237,0.183220843,131.0975158,4.736862954,25.71944957,0.0,11.25737949,0.0,0.0,0.0,0.0,0.0,11.28161936,18.50450328,4.821039433,0.0,0.0,6.503998578,0.0,0.6998016078,0.0761440227,0.0,28.84727671
7.124938737,146.5154789,153.69586,154.4824564,156.3614444,3.768292683,155.9861939,2.549450549,2.420833333,48.68718614,0.4791666667,0.0,1.673129435,11.82117028,54.62984878,-9.504273504,-60.50558843,0.6706519733,-3.16,1.858471946,0.6770864604,0.045,45.78684481,0.0,0.02083333333,0.0,0.7833333333,0.5210708725,0.4655770391,1.233982263,0.843559247,1.479755545,1.011384089,1.058187476,0.7578813484,0.8994308687,1.059872436,1.042088171,0.9309523064,1.148423363,1.018556236,1.154399846,1.249117632,1.098173712,0.9871552647,1.058623428,1.075194469,1.148325263,0.9591910251,1.048833616,1.135618409,1.141602007,1.229550162,0.9354415781,0.4170521542,0.4244614512,3.426930273,0.03484567901,-0.2011455542,-0.03075848675,2.179351852,2.02,1675.99095,-2.644903442,-1.225903154,-0.1097559832,0.3438174447,-0.3340264312,4.567099648,5.098681808,18.20875424,35.29333391,0.2065253099,6.629331589,0.0,24.31554143,7.047671983,22.51475897,0.0,0.0,0.0,0.0,0.0,13.59242839,0.0,4.933105502,0.0,0.0,0.8086522896,2.014978899,0.6597440455,0.1397268263,0.0,25.00643644
6.59345982,147.897182,153.2500106,159.8000222,158.4352573,3.571428571,156.5160676,2.631991051,2.365774534,49.76772029,0.4752688172,0.0,1.636943219,14.57487603,72.73256198,-10.73586777,-2.237024793,0.6841461785,-3.5,2.122002445,1.00293199,0.109,59.22490518,5.693927995,0.0247311828,0.04430740038,0.7578431373,0.5839789217,0.4693557578,1.168735181,0.8880320811,1.052637781,0.9204824621,1.184679694,0.9492248359,0.963340124,0.9446395246,0.9198820902,0.8226436839,1.147607674,0.9564230304,1.345580498,1.298889625,1.080397992,0.969858803,1.182902024,1.093431052,0.8846520018,1.122437907,1.075039646,1.163814925,0.9363942786,0.9319946198,1.010904983,0.5683446712,0.4010416667,3.659357268,0.03583877996,0.0274089292,-0.05223775724,2.033670292,1.47,2401.104149,-3.285621319,-1.615521938,0.04160494237,0.3046910244,-0.1291054674,11.05045608,5.098681808,12.13273414,11.21062871,0.1554476511,15.27572621,4.794537184,25.06523039,5.733667477,22.51475897,0.0,12.46795355,0.0,-0.1081919926,0.0,12.96557803,0.0,5.015108728,5.51115406,0.0,2.041327498,0.0,0.6759707009,0.1476931915,0.0,29.99511672
6.815308569,145.817401,151.6956697,154.9312634,159.4511839,3.390909091,159.8611656,2.957093254,2.795616718,48.00479604,0.4731182796,0.01612903226,1.62882504,9.9336,56.6336,-8.3792,-32.0544,0.6841461785,-5.81,1.921800927,0.919483369,0.00274,39.6521268,0.0,0.02688172043,0.0311502118,0.7828282828,0.6667444211,0.4979332692,1.169962633,0.8296626622,1.052138131,1.146201083,0.9637660562,0.8543536252,0.9569433776,1.066522332,1.163531034,0.7522544724,1.036704142,1.152525708,1.034024883,1.153381258,1.131815708,0.9536000239,1.035630388,0.9276053034,0.6974253849,1.128239643,0.8948269672,0.9602099302,0.9595148514,1.01336723,0.983333486,0.5723809524,0.5755385488,3.722055263,0.04273901809,-0.04874419023,0.002947625096,1.977958239,1.7,3436.069107,-2.745339574,-1.684852272,-0.411534874,0.4527151931,-0.2987425721,19.77449303,5.261891555,18.19910121,23.02052879,0.1684908076,153.256611,9.473725908,14.95193556,0.0,40.21348046,0.0,0.0,0.0,0.0,5.948339281,6.544756406,18.25485007,4.848604167,0.0,0.0,2.757644992,0.0,0.7703214932,0.06263564417,0.0,30.3948269
7.397940009,145.965132,148.7197258,156.2312563,153.4077307,3.762711864,156.927851,3.022092268,2.872962963,47.44714678,0.4924242424,0.02272727273,1.544872639,6.887052342,24.59014386,-4.085399449,5.312723192,0.6791339464,-4.08,2.066085135,1.042617332,0.0601,32.99233261,11.33678588,0.007575757576,0.04191919192,0.7611111111,0.6090808416,0.5423185858,1.04927032,0.7039576171,0.8193750239,0.9084005695,1.200461358,0.864309327,0.9897271524,1.032053912,0.9692374843,0.9338551708,1.146320962,1.092060965,0.9701733084,1.263584661,0.9571189891,1.145186648,1.17883387,1.276874688,1.374195297,0.9949820346,1.063535324,1.106021644,0.754210114,0.9758640492,0.8469217936,0.3257142857,0.2951743197,2.978308984,0.04279569892,-0.1978008921,0.132535663,1.954145881,0.8,1287.918955,-3.710514406,-0.8750101132,0.01203561213,0.1600318658,0.2848917983,5.733667477,0.0,17.40315295,27.29840462,0.2183749109,98.84426499,0.0,19.93591408,0.0,21.95893118,1.414607663,0.0,0.0,0.0,5.13155848,0.0,0.0,4.858476049,5.906248583,0.0,0.0,0.0,0.6253075811,0.104861554,0.0,33.1876727
8.045757491,143.8342162,150.5906385,157.9759516,157.6851889,3.340206186,156.9293981,2.479275935,2.536344167,53.44415339,0.5037037037,0.0,1.537519983,11.84065188,71.19983904,-11.35400634,-35.60982848,0.6963983015,-6.48,1.769729189,0.7186050534,0.00462,50.11470593,0.0,0.0,0.01812169312,0.7892857143,0.6611620795,0.4586706659,1.121664671,0.855234519,0.9410499501,1.018650878,1.172867144,0.8887542334,1.177159127,1.138548365,0.9136092057,1.388200894,1.046151011,1.035612272,1.278591789,1.073536366,1.050766493,0.8653392236,1.11569112,1.050497638,0.9244687619,1.089646922,0.9964699958,0.9560124957,0.7233211652,1.04105992,0.9559912031,0.6370068027,0.4930909864,3.784859663,0.03995614035,-0.06582273275,0.04663802084,2.13540958,1.74,2211.254099,-3.754171496,-0.9584610654,-0.149519295,0.02413719429,0.3617843353,4.983978521,0.0,12.99010427,21.4210879,0.1843532327,29.01030548,4.794537184,19.93591408,0.0,21.95893118,3.217612154,11.9107451,0.0,0.2853449797,0.0,11.21535881,6.9237372,4.831538567,0.0,0.0,4.015279208,0.0,0.8902105489,0.1110709264,0.0,29.93570488
5.890084137,144.1317178,150.6909405,151.30043,160.8580615,3.172131148,150.8226569,2.529392765,2.49870801,51.69127177,0.484,0.0,1.735377145,16.64592593,76.25333333,-19.9362963,-43.30666667,0.7041633411,-4.52,2.045313334,1.11198,0.0088,28.92903888,5.693927995,0.016,0.0,0.764,0.7241924157,0.4318467337,1.09643337,0.9165081855,1.23783485,1.464937801,0.9903265774,0.7857167175,0.9140068045,0.9100683598,1.198465298,0.5890807537,0.9743463695,1.01203861,0.6806217052,1.179602597,0.8068454077,0.7065690325,1.228364042,1.172647092,0.8634210964,0.9962603716,1.219763578,1.333426757,1.005345059,1.028397803,1.045609261,0.7552834467,0.5260416667,3.446539763,0.04186507937,-0.05079685259,-0.09966269817,2.022203326,2.5,1588.803392,-2.286157193,-0.7564583901,-0.163705367,0.2886096115,-0.06481507017,0.0,10.36057336,38.9703128,17.3266008,0.1944231464,3.080868168,0.0,14.76446326,5.414990469,28.45350378,0.0,0.0,0.0,0.0,0.0,6.544756406,16.74610334,5.006229029,0.0,0.0,7.720865772,0.0,1.676147384,0.489065941,0.1020620726,27.92704578
7.638272164,143.1073484,148.5630816,156.2282466,159.4922955,3.530612245,152.0573617,2.572892852,2.180371503,52.6718837,0.5037037037,0.0,1.570395305,9.197530864,58.83544582,-15.66666667,-20.63533608,0.6807446078,-5.94,1.603088122,0.7002172223,0.00547,56.53552755,0.0,0.0,0.01812169312,0.7892857143,0.7111836735,0.4776343016,1.064889858,0.799338894,0.9161994799,1.114325581,1.154575111,0.9009137659,1.019279271,1.132702586,0.998971234,1.262830874,1.083286102,1.017156935,1.145185725,1.107183673,0.9309585878,0.7666573462,1.190040756,1.080293227,0.5796535401,1.126390836,1.067321304,1.167652913,0.5987414776,0.8920549413,1.019620465,0.5764172336,0.4175878685,3.888764974,0.03962962963,0.1072929272,-0.006720706816,2.16533074,1.74,2877.676418,-4.266136945,-1.042451766,-0.1742769619,-0.03938169315,0.3845302451,4.983978521,0.0,6.066367068,21.4210879,0.1884912493,6.809623619,4.794537184,19.93591408,0.0,21.95893118,3.260796266,11.61305256,0.0,0.3652299085,0.0,4.794537184,6.9237372,4.847452889,0.0,0.0,2.003334106,0.0,1.020040897,0.1433457877,0.0,31.8231755
7.13667714,145.7399843,151.6176975,157.2517157,158.6214866,3.369747899,159.0802236,2.819333333,2.881018519,48.7992792,0.4739583333,0.015625,1.640540121,11.41046636,65.85938056,-7.743681025,-52.67141331,0.6848636974,-5.95,2.018262017,0.9429088387,0.00229,52.0212877,0.0,0.02604166667,0.0300245098,0.7803921569,0.6426382412,0.4849390068,1.181960564,0.8535014844,1.191630292,1.083304464,1.120570244,0.894064931,0.8516917766,1.043200668,0.9958436832,0.7215789145,1.083811977,1.149643081,1.059323526,1.165312201,1.153994611,1.028010687,0.9866575168,0.9930206748,0.9117261125,1.066937327,0.979682613,0.9284735004,0.9522513535,1.074240463,0.9246652909,0.614829932,0.5538548753,3.709658437,0.04082125604,-0.08789543262,0.08541488505,2.018617256,1.5,3260.296642,-3.154877816,-1.840477807,-0.5391049505,0.4722204238,-0.3878206079,19.77449303,5.261891555,19.05647134,35.25921319,0.1656998431,155.2055286,9.473725908,14.95193556,0.0,40.21348046,0.0,0.0,0.0,0.0,5.687386275,12.96557803,11.33111287,4.852763733,0.0,0.0,2.783400981,0.0,0.7211465865,0.06263564417,0.0,31.0661429
7.721246399,147.1468356,155.7885873,155.1615497,158.3514158,3.016806723,157.6122133,2.568297655,2.384343434,50.37525144,0.4770114943,0.01724137931,1.642421604,11.58986686,63.32544379,-2.907914201,8.112426036,0.6915114137,-4.14,2.22159699,1.000751923,0.0198,46.0664067,0.0,0.02298850575,0.01651340996,0.7788888889,0.6589029751,0.5597102411,1.265551793,0.9461106021,1.52915975,1.174291721,0.996345469,0.8158761012,1.051481772,0.9813260341,1.012618695,1.097649667,0.8010144578,1.061377077,0.7876549587,0.9604565022,0.9397553346,0.8159325465,1.08031409,1.024478648,0.9723877494,0.9422308534,1.12396051,1.175839812,0.8494905065,0.9532183145,0.9824671808,0.3819047619,0.3368409864,3.478842728,0.02417989418,-0.03542498152,0.04835920177,2.065701767,1.42,1253.262666,-3.488580199,-1.518079313,-0.2357653683,0.3324951081,-0.3109242243,9.636772685,5.098681808,18.19910121,11.38785599,0.2294365405,62.94211875,4.736862954,25.06523039,0.0,39.52165029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.822259131,0.0,0.0,1.515007169,4.064067143,0.8081057424,0.0761440227,0.0,28.81008251
7.040958608,147.1820149,153.4795538,155.7123705,156.9596397,3.034782609,157.6497143,3.005393743,2.876068376,48.91808,0.4722222222,0.0,1.600638701,11.08304498,49.33564014,-0.9134948097,-19.85813149,0.6920312592,-3.77,2.062752147,0.809494363,0.0734,33.77213846,0.0,0.02777777778,0.03236111111,0.7854166667,0.6268436578,0.5452365016,1.1614955,0.8870558559,1.273009574,1.079168343,1.060724935,0.8786172393,0.8510924523,0.9846160342,0.9995415387,0.9048572102,1.047161619,1.149799635,1.364320662,0.9484417083,0.9614227774,0.8809349247,0.8751369113,1.068306732,0.6045779587,0.9805971459,0.950632126,1.015685971,0.9485205852,1.024096386,1.118169519,0.4806802721,0.3420493197,3.609673195,0.02398989899,0.04176275362,-0.04858408434,2.004919144,0.95,1359.879051,-3.348389093,-1.299248066,-0.1422831748,0.2972729381,-0.337707163,10.05365156,5.098681808,18.19910121,17.99473795,0.1606839127,120.9183069,9.531400138,25.48210926,0.0,33.77213846,0.0,12.15042233,0.0,-0.1261945102,0.0,4.736862954,0.0,4.824033268,0.0,0.0,0.9573687972,1.602107478,0.5582009643,0.09315436814,0.0,28.73446707
6.756961951,144.9161981,150.8079865,158.4278802,156.4083164,3.698630137,157.9277442,2.930041152,2.936026936,49.45692157,0.4766233766,0.02272727273,1.711870415,9.037037037,51.92592593,-14.77777778,29.81481481,0.6865492513,-3.82,1.837193486,0.8543024306,0.0151,40.44737137,12.13273414,0.02337662338,0.0,0.8051948052,0.6259615385,0.4075797084,0.9342640949,0.8389268154,1.239727882,1.005576923,1.107284449,0.8743860817,1.210635711,1.121622022,0.9474946411,1.003197591,1.0691084,0.9380727305,0.8459912541,1.294520548,0.9647380884,0.9829860175,1.151985961,1.01813781,0.6734093572,0.9976887519,0.8635191283,1.130577033,0.4312916165,0.85122216,1.149796062,0.4907482993,0.3628472222,3.332731516,0.04435763889,-0.09277099295,0.09553488308,1.978578567,3.05,1717.267624,-2.895545318,-1.116407159,-0.04038821167,0.2939130884,-0.1725347188,0.0,5.098681808,24.27512131,17.9326124,0.1986284753,11.84715927,4.390415048,14.76446326,0.0,22.51475897,0.0,0.0,0.0,0.0,4.390415048,6.544756406,12.74095804,4.901991542,0.0,0.0,2.722304443,0.0,0.5936386795,0.08579236005,0.0,25.17886494
9.0,151.0770598,157.4928608,161.5167312,165.4801252,3.333333333,158.8700586,3.438155136,3.588333333,44.83319919,0.4587848933,0.05172413793,1.441695765,12.7037037,67.92,-6.987654321,-31.28888889,0.7083876247,-4.44,1.4638734,0.6026536773,0.0164,23.7625527,17.92631849,0.04121510673,0.037809206,0.8482334869,0.6464552239,0.3797743056,1.070157862,0.8555334806,0.9861077441,1.079793341,1.042659927,0.7990447809,1.086937327,1.005097518,1.102853439,0.9776988473,1.084983498,0.9836083728,1.090092615,1.122695347,0.7726364,0.9164786116,1.014309764,1.159803855,0.809851389,1.030856918,0.8841697273,1.030931222,0.9465385515,1.095833333,0.9702446254,0.7918367347,0.5303996599,4.027979697,0.04369565217,-0.06034190564,-0.07778711337,1.700162562,2.97,1662.438993,-3.176556581,-1.753879269,-0.09593108939,0.3915319689,-0.2395620815,10.63357721,9.780484743,0.0,17.57815784,0.1508001707,7.093020615,13.57536728,25.06523039,0.0,11.25737949,0.0,12.11524822,0.0,-0.4120174526,24.95013983,0.0,18.55817888,4.901125933,0.0,0.0,1.828852356,1.506095893,0.7590371604,0.1293264808,0.0,29.36086894
8.494850022,149.9187909,154.9079963,160.477258,159.4589013,3.724489796,160.5607472,3.538748319,3.300925926,44.95577929,0.4751488095,0.046875,1.444096076,7.216387506,56.75755747,-8.440470801,14.69070972,0.6950597415,-5.68,1.761885858,0.7394656915,0.00242,35.01993218,11.00912301,0.02485119048,0.01713564214,0.8483405483,0.7527016488,0.4196733267,0.9714820571,0.7834514229,0.9310370561,1.086093404,1.087356342,0.8487908568,1.269298388,1.100561952,0.9920579794,1.09194033,0.8355193208,0.8708348326,0.4943941141,1.08895959,0.9667770923,0.9687750631,0.9801524505,0.9717390284,0.6241314525,0.8671020997,0.8104514615,1.217840469,0.8798634497,0.8950373773,0.9609871952,0.8180952381,0.6137329932,3.792702994,0.04314058957,-0.04252493146,-0.03503188778,1.897102744,3.78,2524.927034,-4.041443852,-1.553313578,-0.0619121021,0.2079029875,-0.0663329461,5.316788604,10.19736362,6.066367068,5.693927995,0.149199604,20.79042573,8.780830095,29.36252149,0.0,22.51475897,0.0,0.0,0.0,0.151582315,14.46821637,0.0,18.55817888,4.859423894,0.0,0.0,1.895940263,0.0,0.9245101949,0.1048899075,0.0,32.54089629
